Date,Close,High,Low,Open,Volume,EMA_20,EMA_50,EMA_100,EMA_200
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,,,
2011-06-28,424.7506408691406,427.69518603981055,417.9965993699551,426.95904974714307,2133332,419.24050405653725,420.5196907608218,415.70319856246766,395.3916560300089
2011-06-29,430.584716796875,433.91575307757785,425.008472741711,425.008472741711,2958704,420.32090526990277,420.91439766419643,415.9978820918618,395.74183573913194
2011-06-30,435.86651611328125,438.7374671759493,429.53575855229263,430.56636789022934,5172916,421.80143963593883,421.5007552504351,416.3913203893157,396.1410862901185
2011-07-01,438.7005310058594,440.9457382160775,434.2100716552195,440.9457382160775,1920840,423.41087690926463,422.1752562604517,416.83308693617795,396.5645633519666
2011-07-04,436.4185791015625,441.68197392964294,434.3206076974822,439.10549574838666,1603734,424.6497056894835,422.73381794049527,417.2209184642054,396.9611207226094
2011-07-05,434.1180725097656,438.36927870098845,431.8912865911963,437.927614780173,2061136,425.5514549104628,423.18025929615294,417.55551557401844,397.33084163591445
2011-07-06,435.35107421875,439.0685539612284,431.2654813551301,433.6763459778824,1490178,426.48475198744256,423.65754615586263,417.9079028739141,397.709152407883
2011-07-07,440.1728210449219,441.68189185605564,435.4615295597085,435.4615295597085,2602634,427.7883776119644,424.30520399464933,418.34879234264696,398.13167647392316
2011-07-08,431.2471923828125,443.5222600547168,430.3638195593175,440.20964566426665,3412060,428.11778854252134,424.57743883340083,418.6042062048284,398.46118409490714
2011-07-11,425.7261047363281,433.5107563758233,422.0270012480668,430.6398063613338,1822504,427.8900091324077,424.62248455508427,418.74523389852146,398.73247683760786
2011-07-12,421.56707763671875,422.8369404082245,409.3288049426018,418.01520905674334,4079404,427.2878251804373,424.5026646759327,418.80111199234716,398.959686795808
2011-07-13,422.9289855957031,429.9038633517964,416.2853334339741,423.2786325809639,3952600,426.8726976009388,424.4409517708256,418.88285206370074,399.19818728137915
2011-07-14,413.5981750488281,426.443762869458,411.9050704921991,423.2783856670306,6937844,425.60845735788064,424.0157448405512,418.7782049940993,399.3414707417518
2011-07-15,421.8246765136719,433.54764241925716,420.00271154256103,429.9037574072461,7279700,425.2480972774798,423.92982059243826,418.8385311628037,399.56518423201965
2011-07-18,414.09515380859375,424.0145740044117,413.08296624044084,422.5423011780075,3125208,424.1859121852049,423.5441473852287,418.7446028983639,399.70976104372687
2011-07-19,419.6163024902344,422.5976468699184,412.3285318463716,412.82541508794986,2195292,423.75071126187436,423.39011425209173,418.76186427642074,399.9078360829956
2011-07-20,416.81884765625,423.94100382639044,414.07675732427293,423.27846304259015,2807746,423.0905337756244,423.13241752284307,418.7233886997837,400.0761048548688
2011-07-21,413.1751403808594,416.83740245684777,412.25496951450873,416.65336828357766,1850624,422.1462105951706,422.7419360662947,418.61352239643867,400.206443516819
2011-07-22,417.1685791015625,420.07632737109856,414.6288990957599,414.72091616169325,2090442,421.6721504529222,422.52337304806997,418.58490965792623,400.3752209853239
2011-07-25,419.5609130859375,421.0699835865283,413.3957712808026,417.7573700792916,4740714,421.4710802274951,422.4071981475942,418.6042364584809,400.5661233942853
2011-07-26,421.3093566894531,423.99622811793927,414.90495976820023,419.52423455562285,3968722,421.45567798577684,422.3641455413926,418.65780319572787,400.7725237255805
2011-07-27,422.2294006347656,424.98991184721865,418.91678717982205,422.89189636763706,2024290,421.52936585710916,422.35886142740725,418.728527897491,400.9860249883585
2011-07-28,416.84161376953125,422.50626634619516,413.4280554846474,420.6979940289242,4093814,421.08291327733986,422.1424987741572,418.6911632612938,401.1437920409075
2011-07-29,419.5907897949219,421.4359559769576,413.9261386256727,418.1146568492933,1719138,420.9408062790143,422.04243175536374,418.70897764809837,401.3273442573653
2011-08-01,418.94512939453125,424.35147722433305,415.1994317142784,421.58372697508486,1982346,420.7507418138254,421.9209689176841,418.7136539203049,401.5026456020138
2011-08-02,417.2474670410156,418.4837194601548,414.14757862800593,417.1921030420679,2025292,420.41709659736733,421.7376943342854,418.68462051675465,401.6593104919541
2011-08-03,409.7561340332031,415.42078643280234,404.2206342847976,413.31731454761314,3064246,419.40176682935174,421.267829224439,418.507818804209,401.73987590032476
2011-08-04,404.4050598144531,413.13270479402104,402.6521519557916,409.64535875756894,3049294,417.973509018409,420.6065441495376,418.2285562499564,401.76639514325143
2011-08-05,390.41876220703125,396.3417646986878,379.36623287732874,396.0280954028952,5269388,415.3492474173254,419.42270956355696,417.67786725900737,401.6534833727418
2011-08-08,371.007568359375,381.34049934493356,367.77852742638794,373.166426383259,6549306,411.1262303641872,417.52407657515766,416.75370292436116,401.3485488949969
2011-08-09,356.0433044433594,363.57159237350663,349.73284435779766,356.11711560424396,8159270,405.8802374193465,415.1130659033224,415.55151681582646,400.8977504427418
2011-08-10,363.1471862792969,373.46167072151485,359.3645952467914,368.66423819248354,5949080,401.810423025056,413.0751882710077,414.5138073002516,400.522122938628
2011-08-11,361.04376220703125,362.9073986088653,355.3791094001317,361.6526762327405,2900464,397.9278838995299,411.03474019006745,413.4549945261284,400.1293034288609
2011-08-12,349.52996826171875,366.0442117041852,345.9687872025104,365.54600313620784,4169084,393.3185586006907,408.62278834974006,412.1891524218827,399.62582745704856
2011-08-16,359.2907409667969,361.04364879587234,352.81421233469706,356.85513067705017,2983568,390.07781406412937,406.68819825629134,411.14165912574236,399.22448331286694
2011-08-17,368.996337890625,372.50215359656534,357.9622352381177,359.6228847830368,4557892,388.0700544285575,405.21008608508873,410.3070983092054,398.9237057464765
2011-08-18,355.1391296386719,372.4652447680229,353.5338440536655,371.2105452659494,3619896,384.9337758771398,403.2465191656214,409.2146632860265,398.48803832251826
2011-08-19,342.8134765625,349.45607573041923,333.97512483149546,347.9983897415472,5443614,380.92231879955506,400.8765959262833,407.89978830140217,397.9340625836126
2011-08-22,338.79095458984375,343.2009062229931,332.86797571305357,342.8318729904953,3528922,376.9098079224397,398.4418648934818,406.53129654473764,397.34557394685874
2011-08-23,362.2430725097656,364.6048946018084,339.6397832442183,339.824299891284,4874670,375.5129759783755,397.02230440784587,405.6543020093917,396.99629532559413
2011-08-24,355.2315368652344,360.9146601554044,352.4268920740401,360.9146601554044,3194790,373.5814103485525,395.3834507787239,404.65583141247765,396.5807255896701
2011-08-25,350.7292785644531,359.0694226398038,346.1532563577965,357.851617180873,4445488,371.4050168453049,393.6323067703211,403.5879788808336,396.12449228593664
2011-08-26,350.0096130371094,357.7777589457254,346.8912773687281,350.98753769826806,3584910,369.36735933976246,391.9216128984305,402.5270211413539,395.66563776604784
2011-08-29,376.26629638671875,377.89005171227086,355.7849508105166,355.7849508105166,5590444,370.0244009632821,391.3076789175791,402.00700678977694,395.4726094936167
2011-08-30,384.6803283691406,387.59570050512457,377.94547051389156,380.1043063510404,5966682,371.4202035733639,391.0477828176403,401.663904246794,395.3652236117812
2011-09-02,377.1888732910156,396.6184827830814,373.4616465005614,395.97267459990354,4413506,371.9696006893307,390.5042961695374,401.17925016846175,395.18436440460937
2011-09-05,379.25537109375,381.2850535303766,368.46117338659633,374.86388988162884,3789658,372.6634835849897,390.06316185283987,400.7451139491605,395.02586695873015
2011-09-06,381.5434875488281,384.5326478749152,370.8784175760938,375.67584984324725,4763292,373.5091982482124,389.72905697817276,400.3648837234113,394.8917139297759
2011-09-07,380.4733581542969,387.48499133075825,378.2591582038354,381.61735245243267,4432156,374.17245157260135,389.3660883968443,399.97099212798327,394.7482477031543
2011-09-08,382.3370056152344,389.31169962418033,379.7353025783633,381.21143592171944,4892662,374.9500281480902,389.09043809168315,399.62180427624565,394.6247527570058
2011-09-09,374.9562683105469,388.0753972131429,372.96350206686395,383.79462007574597,5062650,374.9506224492766,388.5361569237955,399.1333778214793,394.4290464441057
2011-09-12,363.7562561035156,370.454199337121,361.15457492933785,369.03342964260224,3297170,373.88449232110884,387.5643961073139,398.4328407577572,394.1238445501695
2011-09-13,366.7267761230469,377.8900314465409,364.8816099538743,368.22135621527644,3798204,373.20280506415054,386.7472345393034,397.80499789370356,393.85123690412854
2011-09-14,374.6057434082031,379.7353159668237,366.72689041985524,369.402382199019,4745632,373.3364182397746,386.2710976322014,397.3456067157729,393.65973945640786
2011-09-15,384.4404602050781,385.93506316676513,372.723652322658,379.3662520670222,3852238,374.39394604599397,386.199307929177,397.09005926011554,393.5680053345041
2011-09-16,379.27398681640625,395.75133322455156,376.893717446642,386.74691139245317,4656504,374.8587118336523,385.92772670906834,396.73726574637874,393.425776294523
2011-09-19,375.6943664550781,381.02690242726334,373.6462360364205,376.96753591229975,2240234,374.93829798807377,385.52641846381385,396.32057467130346,393.2493443558221
2011-09-20,390.41876220703125,392.65143169404456,377.18892739498716,377.18892739498716,3487986,376.41262791368877,385.7182750811949,396.2037070977535,393.2211793593167
2011-09-21,385.086181640625,394.1090262386864,382.65057129341847,394.1090262386864,2740760,377.2386806495874,385.69348710313335,395.9835580788005,393.14023410838445
2011-09-22,366.9668273925781,381.5805412389326,363.940748963057,377.52117377894393,3141570,376.26040891082465,384.9591082909547,395.40896935234065,392.8798022007645
2011-09-23,365.4536437988281,374.56877009813513,362.48293047181596,364.6048717802537,4564232,375.2311931858726,384.1941881147929,394.81579458890474,392.6069051022378
2011-09-26,367.90771484375,371.98552788170025,357.5932306719916,367.5571287402514,3388478,374.5337190580514,383.5555028884775,394.2829613266244,392.3611420150887
2011-09-27,383.9976501464844,385.6398304483267,371.24753055599683,374.12598602966136,3964578,375.4350458283784,383.5728419966346,394.0792917983048,392.2779231905255
2011-09-28,386.71002197265625,392.90975467071144,382.6875498069346,386.9314329532989,4425190,376.5088530802144,383.69586866236097,393.93336566314343,392.22252118835763
2011-09-29,391.71044921875,394.12763579079416,382.2078400224832,384.99405996137267,5380350,377.9566241410273,384.01016593908207,393.8893475157297,392.217425944879
2011-09-30,382.7981872558594,392.65135647142085,381.2482206620396,387.44799694131535,2691018,378.41772539005893,383.96263736326944,393.6697205798906,392.12370217682906
2011-10-03,385.0124816894531,387.4480925976342,374.6795261809102,376.41398729383013,3949264,379.04579741857265,384.0038077290022,393.49829010681265,392.05294376401935
2011-10-04,385.9903869628906,390.8062898571056,379.7721844672126,383.2042123973443,4718224,379.7071868989839,384.0817127969978,393.34961875742806,391.99261981574944
2011-10-05,385.10467529296875,392.282354158415,384.1636224636971,389.1455714581831,3415262,380.22123341269673,384.1218289733104,393.18635255021104,391.9240830543288
2011-10-07,386.94989013671875,397.7441143124255,382.8720540955807,396.74769735970756,5085808,380.8620578626036,384.23273333265973,393.0628582449934,391.87458859743714
2011-10-10,392.9097595214844,396.34178743185925,386.7469210694493,386.7469210694493,3854814,382.00945802059226,384.5730088694764,393.0598265871021,391.88488880563665
2011-10-11,384.1082458496094,397.81783997523996,381.76489374247285,396.7107402350491,4476374,382.20934257573674,384.5547828686973,392.88256756259733,391.8075092737359
2011-10-12,398.20538330078125,402.02486878231934,391.913347786512,393.38948092318435,5871662,383.732775025741,385.0901005327006,392.98796985444255,391.871169711816
2011-10-13,403.26123046875,407.7634197354889,398.5929491503564,404.64510565910257,5408918,385.5926279250752,385.8026938635261,393.19140075769616,391.9845036496959
2011-10-14,418.5760498046875,420.9747664224794,401.8403974886189,402.024914151526,6710132,388.733906199324,387.0879235082775,393.69406707545835,392.2490961487506
2011-10-17,413.4093933105469,425.86426233463163,410.1065645811348,424.9416794439587,4358690,391.08395259086905,388.1201380103273,394.0844695751631,392.45964636926595
2011-10-18,381.414306640625,392.74360859692433,376.59840504877735,391.9132838430196,12006778,390.16303392894105,387.8571642311233,393.8335752596277,392.34974249136906
2011-10-19,387.09747314453125,389.10873171615947,382.0232651236519,384.9017429656099,3827420,389.8710757589972,387.82737242380597,393.70018709893276,392.29748110483337
2011-10-20,385.6029968261719,386.3779579327652,380.21511836126,382.3185906574448,2245412,389.4645920511091,387.7401420082125,393.53984669749195,392.2308693209661
2011-10-21,387.4297180175781,391.17541615355896,384.90184815864336,389.293354764689,2461130,389.2707945241061,387.7279685183837,393.4188540503649,392.1830966711812
2011-10-24,398.4637145996094,403.09510063754516,390.9907901072342,391.1753067613669,3271720,390.1463107217731,388.1489781686279,393.5187522790628,392.2455903819118
2011-10-25,406.5679626464844,409.657966275195,396.50226554898586,402.9968611325089,4158746,391.7102775717456,388.8712912854066,393.7771524843583,392.3881015487235
2011-10-28,415.0238952636719,421.5369674208019,411.1382502344534,417.79935599882793,3259116,393.9306221138338,389.89688359827977,394.19788006414666,392.6133333269817
2011-10-31,412.9145812988281,418.90955868050287,411.5083297285505,414.4688213093315,1778740,395.7386182266904,390.799538410066,394.5685078113681,392.8153357943633
2011-11-01,410.1946105957031,415.57902295179673,405.67987881648014,410.0281010067594,1458210,397.1153794046916,391.56012947616944,394.8779355892757,392.98826390183933
2011-11-02,409.6026306152344,415.15355404184965,407.06771795178616,407.5302949040041,1550844,398.3046414247433,392.26767854044647,395.16951370860164,393.15358098356467
2011-11-03,408.9178771972656,410.5461565122109,402.25677150536444,406.2534529899108,1891268,399.31542578403116,392.9206275073806,395.44175853015935,393.31043965235773
2011-11-04,406.9935302734375,416.31905912851255,402.3307206723909,414.8388135849445,2716008,400.0466738306413,393.4725060472259,395.67050648547183,393.4465898077914
2011-11-08,409.0103759765625,412.5444805337088,405.5873079125198,405.5873079125198,1692104,400.90035974930043,394.08183427974893,395.9346623169786,393.6014533517593
2011-11-09,415.5605773925781,424.09051373564193,409.39908905173235,410.76829864446995,3921980,402.29657095342213,394.92413793123245,396.3232942986736,393.81995209843416
2011-11-11,418.539794921875,422.2404120299376,409.7508292902265,410.7684989949437,3629590,403.84354466470336,395.85024212694395,396.76322500408355,394.06592068374204
2011-11-14,417.577392578125,427.7910806240645,416.13414373854715,421.8700968091985,2329150,405.15153018026734,396.7022872426765,397.175386738223,394.299865677716
2011-11-15,416.0971374511719,421.4815048849995,414.46885790327633,416.337686448052,1468478,406.1939689679725,397.46286960379393,397.5500748711527,394.51675395406886
2011-11-16,413.4512939453125,419.2057694959064,408.9920339049522,416.68933272089674,1871602,406.8851427753382,398.0898666367947,397.8649504963836,394.70515733706634
2011-11-17,412.6741027832031,415.7641073635276,409.88012030738963,412.61858452188096,1391988,407.43647229989676,398.6617974660656,398.1582010367166,394.8839528141424
2011-11-18,402.10870361328125,410.6941550993432,398.29709834091557,409.1953883770546,2789442,406.9290657583143,398.79697025615246,398.23642881050995,394.95584088179555
2011-11-21,394.9296569824219,402.7379916066205,392.30222908602923,401.5167704565581,2871704,405.78626492251504,398.6453109120846,398.1709481802508,394.9555803454834
2011-11-22,400.3509826660156,405.21729991430203,391.15496439216184,395.558704814062,3723582,405.26861899332465,398.71220000047407,398.21411717996887,395.00926594071257
2011-11-23,393.1164245605469,400.3880982848025,385.23409503649697,400.3880982848025,2355750,404.11126714258387,398.4927578263593,398.11317277166347,394.99043169812387
2011-11-24,404.033203125,405.7354771561085,386.714305168612,393.0053512814028,3766844,404.10383247424255,398.7100301910119,398.2304010954919,395.08040952326695
2011-11-25,393.70843505859375,402.5899109722824,391.1919988136396,401.51672359800716,2140604,403.11379462513315,398.5138892054269,398.14085721357316,395.0667580360563
2011-11-28,402.8118896484375,405.58735053255623,397.44599860580786,398.90772326870365,1504486,403.0850417702098,398.6824382424077,398.23335290535266,395.14382402224913
2011-11-29,404.5882263183594,409.25099184135854,401.9607537224253,404.47718980710147,2554696,403.2282022033669,398.91403777479803,398.3591919828379,395.23779817444927
2011-11-30,412.82208251953125,415.56050120293963,400.09195917611504,400.09195917611504,3481698,404.14190509062064,399.45945129419937,398.6455858548516,395.41276617788293
2011-12-01,419.94586181640625,425.03420809021765,416.7632963717812,421.8701637923634,2481448,405.6470438264098,400.26283994212906,399.06737349765467,395.6568765822464
2011-12-02,435.9326171875,438.52304869880095,418.0216245603683,419.964448193844,3968866,408.53138414651363,401.6616547360652,399.79737832319614,396.0576302201097
2011-12-05,437.02398681640625,438.1156950369128,430.21489328003855,433.8969860947649,1530476,411.2449653531701,403.0484128568629,400.53453888741814,396.46525565887885
2011-12-07,436.5061340332031,441.4464468569317,434.3042406326289,436.6726436668842,2637422,413.6507909417447,404.3604803539743,401.2468477021862,396.8636723591209
2011-12-08,435.7843322753906,440.003041625086,431.91720838938676,432.97187443343194,3326444,415.7587472592347,405.59278827246123,401.9307582877942,397.250942607044
2011-12-09,433.860107421875,437.7087560192088,429.64139732813453,429.64139732813453,2763230,417.48268632234334,406.7013105920461,402.56302262708294,397.61521290370905
2011-12-12,436.802001953125,440.373103804393,427.457950800973,435.1922437596354,3172170,419.3226211443225,407.88172986110806,403.2410222176976,398.00513120270824
2011-12-13,436.1914367675781,442.92658262797477,431.73222315667687,434.8222273975213,3274558,420.92917501320403,408.99191444567555,403.8935056741309,398.3850944421597
2011-12-14,437.5792541503906,440.0031753303264,432.9720060020874,436.85765220979846,3346176,422.5148968357932,410.1129865909585,404.56055019841324,398.7750860810476
2011-12-15,437.5976867675781,440.3361506708486,427.2729627554405,436.5614965857398,3669372,423.9513530197727,411.1908179704337,405.21475092255514,399.16138061524197
2011-12-16,424.2014465332031,437.616173726619,419.02058637574595,435.39580508770877,3550896,423.9751714496232,411.7010386983855,405.590725093063,399.4105354999978
2011-12-19,423.2208251953125,428.30917060012024,412.3965267887215,421.50003026007334,3667724,423.90332894921266,412.1527950315983,405.93983598617683,399.6474538054239
2011-12-20,419.4091491699219,425.97774012428914,417.5218447473144,423.84988671653633,1809396,423.47531182737544,412.43735793898355,406.2065550591223,399.84408759014525
2011-12-21,428.7901916503906,431.4916583527091,415.37546384997404,425.5706750476977,3116976,423.9814908581388,413.07864553550934,406.65375578370185,400.1321085260681
2011-12-22,426.2001037597656,430.69636310291145,419.74254422571465,426.31114035532136,2086268,424.19278732496036,413.5932125246959,407.0408121792675,400.39149156321935
2011-12-23,428.2166442871094,430.01143340387597,421.5370166024347,425.9407571840458,1578590,424.57601179754596,414.1666804369474,407.4601355873436,400.66835875450187
2011-12-26,439.7811279296875,440.4472115744871,426.8659715965685,428.21670520546314,2229352,426.02411809584515,415.1711685739176,408.100155237687,401.05754053733955
2011-12-27,436.46905517578125,440.3732224017792,432.9719917731779,438.6709483919062,983902,427.01887400822,416.00637981320637,408.6619156325007,401.40989391682655
2011-12-28,432.6758728027344,437.9862912833367,431.45469699898024,436.19145693144236,1197910,427.55763579817375,416.66008542063884,409.1374395368618,401.72099818434805
2011-12-29,431.3807067871094,435.9694787867463,429.08634337405414,430.56658949177404,1585728,427.92173779712,417.23736468991217,409.57790027449045,402.01611966298253
2011-12-30,429.5119323730469,437.5977679296848,427.97616795829214,435.93249101155914,1545410,428.0731848995892,417.7187202853292,409.9726335833728,402.2897098392021
2012-01-02,436.1545104980469,438.874453710555,426.6809443587844,429.64143660064934,2248542,428.84283495658514,418.4416924505338,410.4910865915841,402.6266730298374
2012-01-03,443.185546875,447.7373204033977,436.6724749277297,437.8751745408781,2708884,430.2088075202437,419.41203968286584,411.13850164670123,403.0302439138689
2012-01-04,434.0822448730469,445.9242157476739,432.7130350600817,445.8872186233975,2386770,430.57770631574874,419.98734184718666,411.5928331957378,403.33921904779106
2012-01-05,433.71221923828125,438.52302030491745,431.99142366819996,434.0082866041047,2547312,430.87623135598994,420.525572333112,412.0308408401446,403.6414379551591
2012-01-06,432.74993896484375,439.7625865121402,428.0871729720817,431.4917207957431,2119728,431.0546796996903,421.0049592598466,412.4411200109307,403.93107478112614
2012-01-09,433.4715270996094,436.561531576427,431.21416099415995,433.34201460987885,1509028,431.28485564253975,421.4938442731706,412.857563715657,404.22500963006627
2012-01-10,431.26953125,438.7077557801926,428.716098752723,434.8221113806211,3591790,431.2833961765836,421.8772045467718,413.22215713217867,404.4941093476776
2012-01-11,420.7599792480469,434.8223180443756,419.33525132575613,433.49010550890284,5675380,430.28116599291343,421.833391789959,413.37142093645326,404.6559587994226
2012-01-12,403.1820068359375,412.618575146462,395.4662335461545,407.43771411323286,9528684,427.70029369224903,421.101964929017,413.16965036020537,404.64129261073117
2012-01-13,401.7943115234375,408.30738550306546,397.07602695339483,406.01302205606345,4019828,425.23305729521934,420.34480205036687,412.9443961258139,404.61296444070837
2012-01-16,410.5462646484375,412.24853862781487,399.25938814202067,401.1466928837983,3047202,423.834315138383,419.96054568166375,412.89690837378663,404.6720022537206
2012-01-17,408.529296875,416.20807153426574,404.8472037222518,414.43180377743573,3704218,422.3766943513941,419.51226141473575,412.810421017375,404.7103832947284
2012-01-18,398.2416687011719,405.6984165197623,386.82528113622857,399.66639635718553,11665532,420.0781204799444,418.67812052400774,412.52193087249964,404.6460179753895
2012-01-19,398.01983642578125,402.9601505513698,394.26370154260724,402.25702436276134,4163292,417.97733152240505,417.867991735842,412.2347606854359,404.580085820667
2012-01-20,399.4812316894531,403.7184161238438,397.0758328881734,399.64774122937047,2572694,416.21579820498107,417.14694232225816,411.98221555680254,404.52935095368974
2012-01-23,398.8151550292969,403.9034993088804,397.5014641557656,401.886682736559,2130496,414.55859409301115,416.42804870292633,411.72148168497074,404.4724932828003
2012-01-24,402.88592529296875,405.21733074474446,398.9262854272461,402.62690031989223,2641310,413.44691135015,415.89698503979076,411.5465201722578,404.45670653663285
2012-01-25,407.4503479003906,411.8847848424427,404.87133148611815,406.2999962328378,5845238,412.87581006922056,415.56574436765743,411.4654078500426,404.4864940128892
2012-01-27,411.4394226074219,415.8182323270008,408.22953665435585,410.0478574802265,5209718,412.739011263335,415.40392782804037,411.46489329078275,404.555677381989
2012-01-30,412.5527648925781,415.2245524015042,408.4708396271692,409.1202368284842,2595558,412.7212735137391,415.2921175168458,411.4864353026995,404.63525039204467
2012-01-31,420.21551513671875,421.51430908874073,413.0164767429865,413.0164767429865,3538120,413.43501081116574,415.48519193331146,411.6592883687197,404.790277901942
2012-02-01,418.84259033203125,421.18043819642645,411.2539388821054,419.10237637160316,2288804,413.9500183845815,415.6168546156142,411.8015319719536,404.93010190622147
2012-02-02,426.004638671875,427.7301891686765,419.43646680472824,421.5516285115418,3386140,415.09807745956186,416.0242186962519,412.0827816095758,405.13979878946185
2012-02-03,434.7435302734375,436.39483615144115,423.40689459931497,424.8912307767008,2777558,416.9690729656453,416.7583093463377,412.5315093058899,405.4343632818397
2012-02-06,443.0188293457031,445.31957838937035,435.41160382548685,439.2523159430946,3427196,419.45000214469843,417.7881336600383,413.135218613609,405.8083380685448
2012-02-07,444.55877685546875,448.9004429508256,442.2951727775618,448.9004429508256,3407656,421.8413140219146,418.83796280495716,413.75746729166565,406.1939145738873
2012-02-08,452.5926513671875,455.26443829406327,449.3827654117207,451.3866282560495,3627184,424.77001281670255,420.1616760819074,414.52648083771555,406.655593546955
2012-02-09,455.913818359375,457.1755130882806,440.84781619227056,449.41984800300736,3038062,427.7360895350523,421.5637208771022,415.3460320757682,407.14572513712835
2012-02-10,457.6950988769531,459.40207653137423,449.7538907560788,455.69123584856834,2324302,430.58932851999526,422.98063766141007,416.1846274579699,407.6487039803107
2012-02-13,454.83770751953125,459.3834871875382,450.496042200855,453.5389133286721,1631770,432.8986979485225,424.22993451859134,416.9500349839414,408.1182463040841
2012-02-14,452.72265625,456.26652794900485,450.8672355276639,454.5780769723361,1826646,434.7866939772347,425.3472961551172,417.65840372188313,408.5620712786703
2012-02-15,460.73797607421875,463.40980857939104,452.5370271188604,455.37582933757835,2167166,437.2582446531379,426.7351659558663,418.51146456054323,409.08123451046686
2012-02-16,454.7077941894531,460.88635217318233,451.9803357060677,459.4020160953299,1886660,438.92010651373937,427.83213176894816,419.22822356309587,409.53523012916327
2012-02-17,455.9695129394531,465.3393849245772,453.0936116370883,458.2331165177746,4096568,440.5438595066645,428.935558481517,419.9557738477762,409.9972627939423
2012-02-21,459.0495300292969,460.1442098285026,447.0634974120068,454.03989548680914,2489504,442.30630431834373,430.11649854221423,420.7299076335489,410.4853450549906
2012-02-22,464.72711181640625,470.1078306671294,456.0623081061181,458.2888124581415,3141826,444.4416193181592,431.4737774941433,421.6011393995461,411.0250641272435
2012-02-23,467.4916076660156,473.0949666029786,461.6284627687499,463.50245495318273,4086880,446.63685630366933,432.88624142245203,422.5098615434366,411.58692028185817
2012-02-24,471.2767639160156,475.3030169732663,466.54544207355167,467.194839189184,2346400,448.98351417151184,434.3917521084741,423.4755427785372,412.18084907423787
2012-02-27,464.6158142089844,474.96902321682336,462.22229484932984,474.616511480098,1861370,450.47230465127114,435.57700944574907,424.2902016187441,412.70259002085226
2012-02-28,455.15313720703125,467.71432262057476,452.38853399182324,465.80323079762553,3973490,450.9180982280102,436.3447007305053,424.9013488581161,413.12498352519236
2012-02-29,453.4460754394531,460.14415975522604,449.84657876070384,460.14415975522604,3060216,451.15885796243333,437.0153428759542,425.4665909686376,413.5261884198617
2012-03-01,452.5741271972656,455.30158607912466,449.03030147265594,453.8358221074385,1568594,451.2936455086078,437.6254912807115,426.003373864254,413.91472512411445
2012-03-02,451.7021484375,455.32021863447324,447.8985361791436,454.94913451170675,2309232,451.33255054945465,438.177517051566,426.5122604894668,414.2907193859392
2012-03-05,448.00970458984375,453.6315906157547,445.67185740999025,450.4959491221716,1540878,451.0160890294917,438.5630930334592,426.9379524518505,414.6262316765253
2012-03-06,446.0430908203125,453.20503211172667,441.21899749197297,446.41417492249246,1717722,450.54247015242703,438.8564262800025,427.3162720235032,414.9388372401451
2012-03-07,442.6475830078125,447.52734713784844,440.30978076147204,443.44542274438544,1945666,449.7905761386542,439.0050990928578,427.61986234002416,415.21454615325626
2012-03-09,448.4736633300781,455.3201461864026,446.3955563345591,455.3201461864026,2225758,449.6651558711708,439.37641533745466,428.03280889428265,415.5454826425779
2012-03-12,441.2375183105469,452.29579608565996,439.0666403275199,451.20111623135256,2240278,448.86252372253995,439.44939976777204,428.2942882886641,415.80112478852783
2012-03-13,444.18756103515625,450.84850091129266,441.58997295892726,441.58997295892726,2492464,448.4172891808844,439.6352100135518,428.6090065608719,416.0835768904844
2012-03-14,428.4349060058594,450.4958242555514,427.1175401302633,449.0485880833686,8065314,446.5142050689773,439.195982405407,428.605559025129,416.2064756876523
2012-03-15,431.8305358886719,434.52089553167104,424.8912815495178,430.08645879117137,4284236,445.1157603851387,438.90714136553504,428.66941995312,416.3619389732346
2012-03-16,434.0013122558594,437.8791219538263,429.7152739173991,434.1497096178497,2054724,444.0572415156835,438.71475591025364,428.77500197891675,416.53745512530054
2012-03-19,416.3561096191406,434.00116607393414,412.5710721964784,434.00116607393414,5132864,441.41903847791747,437.8379462517786,428.52908331832714,416.53565069240346
2012-03-20,421.12469482421875,424.8912067207569,415.61410613733426,418.9538623473664,3683204,439.48624384423186,437.18252462716845,428.3824617639884,416.5813128230683
2012-03-21,436.3019714355469,437.80487961170775,421.75549814065744,421.90389548784844,4553242,439.18297980530946,437.1479931294578,428.5392837376826,416.77753828189896
2012-03-22,433.3333435058594,441.4786192336256,430.4574424892288,435.91235920143725,3421694,438.6258715863142,436.9983990265716,428.6342156142801,416.9422726622369
2012-03-23,439.60479736328125,442.2951571448211,432.23878688314966,436.02382666335416,3158436,438.719102612692,437.1006107260504,428.85145485683455,417.1677704204563
2012-03-26,431.05120849609375,439.73458402511943,428.2309788734074,436.7659117279034,3053384,437.98882698253976,436.8633792660521,428.89501433483963,417.3059140829005
2012-03-27,435.93115234375,437.7494739350118,427.47041468966336,435.2817550110396,1588246,437.7928579693217,436.8268213475304,429.0343438003626,417.4912398367398
2012-03-28,432.35003662109375,435.8939075738818,428.39798225501255,435.6526938710979,2051096,437.27449403139525,436.65126116218,429.10000108394144,417.63908856096225
2012-03-29,423.4810485839844,431.9417820212628,420.21553651746706,427.117689954015,2681214,435.9608325602133,436.13478223754487,428.9887346978037,417.69721751641526
2012-03-30,433.7230529785156,436.30206899014183,425.076776549613,425.076776549613,2543342,435.7477106952897,436.0402046195437,429.0824835746495,417.8566785657894
