Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2002-10-02,24.352094650268555,24.352094650268555,24.352094650268555,24.352094650268555,0
2002-10-03,25.006235122680664,26.331068771564407,24.67502671045973,24.67502671045973,673264
2002-10-04,24.84889030456543,25.41194311130739,24.592203500023437,25.337421787902937,258296
2002-10-07,24.741260528564453,25.171832355946915,24.525977141792172,25.014508909106034,110976
2002-10-08,25.411954879760742,25.65208037834221,24.675016959182315,24.81578148951558,227352
2002-10-09,24.76609992980957,25.908767498303476,24.550814039927317,25.503037855978462,277040
2002-10-10,24.790937423706055,25.503035678555918,24.269285431957517,25.503035678555918,173224
2002-10-11,25.312589645385742,25.79284056160827,25.246346484132765,25.486471942244027,192536
2002-10-14,25.130422592163086,25.8342400288464,24.890297148560627,25.78455829263808,152744
2002-10-15,25.130422592163086,25.130422592163082,25.130422592163082,25.130422592163082,0
2002-10-16,25.180103302001953,28.334861836162787,25.02277991618668,28.334861836162787,247760
2002-10-17,25.180103302001953,25.337426687817224,24.857175820187877,25.337426687817224,144512
2002-10-18,25.710041046142578,26.446978915350407,25.362271364219634,25.668640013862152,512312
2002-10-21,26.10749053955078,26.98519294925854,25.99984886393883,26.314495705664946,646296
2002-10-22,25.163549423217773,26.33105915529873,25.00622599025225,26.33105915529873,229384
2002-10-23,25.047624588012695,25.635519753148095,24.857180849846436,25.33743181465086,153320
2002-10-24,24.608783721923828,25.403681814880557,24.44317953140461,25.320879719620947,168744
2002-10-25,24.103673934936523,24.567365856347188,24.029152605601414,24.178195264271633,172296
2002-10-28,23.747634887695312,24.178206702758565,23.548910406481074,23.929800469511047,134504
2002-10-29,23.954635620117188,24.145081879617816,23.54890602010393,23.681389825209063,143024
2002-10-30,24.360368728637695,24.799218665880872,24.012599042088322,24.17820317341307,164320
2002-10-31,24.741260528564453,24.84062403547393,24.376931881427957,24.50941571500094,118928
2002-11-01,24.484577178955078,25.271196974686497,24.352093339553342,24.857186555880485,108792
2002-11-04,24.66673469543457,24.840619537581336,24.47629095641384,24.840619537581336,56560
2002-11-05,24.401777267456055,24.72470491748816,24.244451272769258,24.434897598525115,70288
2002-11-06,24.401777267456055,24.401777267456055,24.401777267456055,24.401777267456055,0
2002-11-07,25.155263900756836,26.165450006720295,24.84061709498762,24.84061709498762,204880
2002-11-08,24.71641731262207,24.997943838604904,24.525973566876836,24.675016278597575,77664
2002-11-11,24.343801498413086,24.840613773890905,24.29411976548172,24.840613773890905,66568
2002-11-12,24.467998504638672,24.84060761892251,24.178191415751243,24.178191415751243,106864
2002-11-13,24.261003494262695,24.658452370090792,24.12851969334722,24.592211733092217,106264
2002-11-14,24.59221076965332,25.105584530494184,24.2692832548294,24.641892508915056,211856
2002-11-15,25.12213897705078,25.279462351089194,24.840612540310815,25.138700396178102,154144
2002-11-18,25.378822326660156,25.660348724737172,25.0641756217948,25.337421311445375,217672
2002-11-19,25.378822326660156,25.378822326660156,25.378822326660156,25.378822326660156,0
2002-11-20,26.215137481689453,26.41386195654301,25.33743498025756,25.33743498025756,406128
2002-11-21,28.483905792236328,29.626573095227414,26.70366168022156,26.70366168022156,2664024
2002-11-22,28.04505729675293,29.924662446358944,27.415761167591636,27.415761167591636,1184016
2002-11-25,27.995380401611328,28.616395927259674,27.655891408873167,28.31830796956474,428920
2002-11-26,27.829782485961914,28.782006504934383,27.67245902299378,28.23551221474895,367496
2002-11-27,27.241886138916016,28.318313250788076,27.084562681795457,28.318313250788076,301128
2002-11-28,28.351425170898438,28.964159916696097,27.498564953670147,27.506845665150866,447680
2002-11-29,28.351425170898438,28.351425170898438,28.351425170898438,28.351425170898438,0
2002-12-02,31.39027214050293,32.45841857284802,29.46098196938366,29.725949662378667,1388680
2002-12-03,33.187068939208984,34.727187960235334,30.9845358792335,32.12720344458798,4082608
2002-12-04,32.077510833740234,33.90743648263086,31.638661018236434,32.60744340158949,2594928
2002-12-05,32.888999938964844,33.85778313444406,31.87881316051308,31.87881316051308,1720264
2002-12-06,33.75010681152344,34.230357558792846,32.88068552542317,33.45201900804845,1139968
2002-12-09,32.12720489501953,34.26349740562188,31.812558022794583,33.617642235510125,975768
2002-12-10,32.86414337158203,33.45203861500172,31.315746070652796,31.54759087206845,837808
2002-12-11,34.412540435791016,35.76221315184176,33.617640066759776,33.78324420501968,3286400
2002-12-12,34.69404602050781,35.77047226935412,34.445639963081746,34.445639963081746,2568024
2002-12-13,34.834835052490234,35.55521161136384,34.62782985851755,35.10808089776662,1112288
2002-12-16,33.33612060546875,35.55521551790595,33.13739610280438,35.27368892855483,1231456
2002-12-17,32.723365783691406,33.96539632922244,32.39215763821647,33.96539632922244,855656
2002-12-18,32.417015075683594,33.60108383651823,32.19344844370438,33.08771244470223,618096
2002-12-19,35.15776443481445,36.01890558008086,32.70682230834929,33.07115096285596,3770256
2002-12-20,35.44756317138672,36.399786882339846,34.776865965244745,35.60488658346486,2952072
2002-12-23,34.18897247314453,35.61316901607635,33.948846987640046,35.60488830411029,1277744
2002-12-24,35.59660339355469,35.770488216658194,34.155848123545155,34.28005120763077,1729840
2002-12-25,35.59660339355469,35.59660339355469,35.59660339355469,35.59660339355469,0
2002-12-26,36.60680389404297,37.06221538157435,35.2736897615218,35.86986581051239,2894448
2002-12-27,35.77879333496094,37.01254430645891,35.62974801623263,36.863501514650544,956984
2002-12-30,37.85710144042969,38.237988880785835,34.95074873670582,35.77048859495659,4253744
2002-12-31,39.81951904296875,40.46537677138282,37.095331165859704,38.105517534268984,9998480
2003-01-01,40.46536636352539,41.053258948097984,39.73670674403032,39.73670674403032,6027072
2003-01-02,38.61888122558594,41.68255752071003,38.36219432790807,40.7551759421208,5325328
2003-01-03,39.09084701538086,40.44051937490166,38.75135811624386,39.74498268332703,4198040
2003-01-06,37.93162155151367,39.86918911528403,37.67493467799426,39.695304296001964,4121520
2003-01-07,37.49277114868164,38.751363451020566,37.136723307228046,38.42015521639646,2650800
2003-01-08,38.83416748046875,39.18193715524032,37.708058920214334,37.98958542854833,2648456
2003-01-09,39.21506118774414,39.84435743042926,38.71824876355883,39.082577369244326,2630400
2003-01-10,36.81380081176758,39.74499358314046,36.60679563685539,39.74499358314046,1702816
2003-01-13,37.1864013671875,37.59213090906027,35.936089899850565,37.244361286359016,2421496
2003-01-14,37.683223724365234,38.83417202747158,37.42653679406643,37.57557951389478,2239360
2003-01-15,38.43671798706055,38.83416687178265,37.77430149457811,37.989584833100196,2759760
2003-01-16,38.98320007324219,39.87746363634973,38.1055004560965,38.726515766483224,2842656
2003-01-17,38.105499267578125,39.082562314678,37.939895189973555,38.50294804306201,1284144
2003-01-20,36.888328552246094,38.072397346859205,36.615082684848936,37.923354605900585,928872
2003-01-21,35.92781448364258,37.46793335453879,35.77049106996853,36.938000658885905,1147240
2003-01-22,36.085147857666016,36.92973014070999,35.82018270016217,36.234193127748604,1081352
2003-01-23,34.76030349731445,36.08513644664582,34.296613986583125,35.60488551328053,1001872
2003-01-24,33.518280029296875,35.422727815664174,33.046309702739784,34.85967469828835,1436848
2003-01-27,31.183265686035156,33.10427254001411,30.653332847934728,31.796000609055003,916832
2003-01-28,33.3609504699707,33.61763736905902,30.636763119585808,31.887074768498533,2043224
2003-01-29,32.417015075683594,33.94885359139278,32.160328116316094,33.46860252696507,1370440
2003-01-30,32.9138298034668,33.8494923820807,32.30937557507646,32.30937557507646,1203464
2003-01-31,32.11891174316406,33.19533829441727,31.91190663715383,32.29279653759622,1083040
2003-02-03,34.56985855102539,34.760302270000274,32.2099999433506,32.33420302796507,1566808
2003-02-04,33.48515319824219,35.422720933869506,33.12910534420838,34.61126174113653,1311144
2003-02-05,32.86414337158203,33.45203861500172,32.35077201789914,32.95522616032347,845080
2003-02-06,33.52653884887695,33.71698501929945,32.54119527346094,32.91380437964561,946624
2003-02-07,33.203617095947266,34.38768522351448,32.831007926541375,33.21189780509537,1023440
2003-02-10,32.10235595703125,33.26986284636172,31.99471177533969,32.78961196471643,449688
2003-02-11,31.81255340576172,32.94694014523645,31.630387857594595,32.12720023232121,701960
2003-02-12,31.39027214050293,32.29281439645594,31.15014659011825,32.14377164847074,459064
2003-02-13,31.39027214050293,31.39027214050293,31.39027214050293,31.39027214050293,0
2003-02-14,29.800451278686523,31.696617335834848,29.5189248708557,30.231022862604863,790336
2003-02-17,31.696619033813477,31.795982489861352,30.330385411202244,30.636753961585157,795272
2003-02-18,31.506174087524414,32.458397483073774,31.348850727556293,32.19342996224084,819688
2003-02-19,31.522754669189453,32.10236926233091,31.406829729025887,31.96160470751463,455960
2003-02-20,31.423389434814453,31.622113921903797,30.35524310565514,30.736133179945774,542944
2003-02-21,30.876880645751953,31.762863497004844,30.75267758400161,31.464775643420467,494544
2003-02-24,31.067344665527344,31.62211714321081,30.802376971136976,31.62211714321081,326488
2003-02-25,30.33867645263672,31.133576790981653,30.0654306458237,30.0654306458237,264440
2003-02-26,29.808738708496094,31.100451224581207,29.576893973752803,30.653320649337385,422312
2003-02-27,30.264150619506836,30.769243652329568,29.61001490082999,29.643135216917777,280480
2003-02-28,31.8291072845459,32.127195167774836,30.504274494122193,31.39025743348525,694688
2003-03-03,31.481325149536133,32.45010714844024,30.653305051199222,30.653305051199222,500896
2003-03-04,30.694721221923828,31.133571080104893,30.471154674145215,31.133571080104893,255760
2003-03-05,30.818923950195312,31.133570728707593,29.767336906836114,30.355231965873507,471552
2003-03-06,29.982603073120117,31.067309719451615,29.808718377203157,31.067309719451615,265080
2003-03-07,29.146312713623047,30.454583693978996,29.02210967649113,30.454583693978996,518664
2003-03-10,27.175626754760742,29.31191807853078,26.745055195947575,29.038672395345323,346400
2003-03-11,27.829782485961914,28.782006504934383,26.215141758139026,26.49666835401661,497168
2003-03-12,27.415756225585938,28.59982439874784,27.29155316433464,28.59982439874784,481872
2003-03-13,27.771812438964844,28.301745156132814,27.159077655773178,27.962258706970463,390112
2003-03-14,27.771812438964844,27.771812438964847,27.771812438964847,27.771812438964847,0
2003-03-17,27.689014434814453,28.483914890634544,26.678830597286304,27.010038909968102,373856
2003-03-18,27.689014434814453,27.689014434814453,27.689014434814453,27.689014434814453,0
2003-03-19,27.631057739257812,28.64952240952229,27.366090047246,28.401116145855912,374256
2003-03-20,28.301746368408203,28.48391193223062,27.159078819103613,27.73869330609668,537616
2003-03-21,28.301746368408203,28.301746368408203,28.301746368408203,28.301746368408203,0
2003-03-24,27.548246383666992,28.98072101146643,27.324679810811205,28.732314831368143,328920
2003-03-25,27.150798797607422,28.136142945183718,26.579465008417696,28.136142945183718,351496
2003-03-26,27.026588439941406,27.987092719117197,26.579457878214853,27.987092719117197,260264
2003-03-27,26.76991081237793,27.159081589829007,26.49666496568684,26.811311851386815,241056
2003-03-28,26.61258316040039,27.490285553952447,26.496660774893925,27.490285553952447,218000
2003-03-31,25.42852020263672,26.30622278809503,21.511980159360377,21.511980159360377,230712
2003-04-02,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-03,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-04,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-07,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-08,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-09,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-10,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-11,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-14,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-15,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-16,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-17,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-18,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-21,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-22,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-23,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-24,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-25,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-28,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-29,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-04-30,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-01,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-02,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-05,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-06,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-07,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-08,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-09,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-12,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-13,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-14,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-15,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-16,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-19,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-20,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-21,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-22,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-23,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-26,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-27,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-28,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-29,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-05-30,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-02,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-03,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-04,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-05,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-06,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-09,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-10,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-11,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-12,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-13,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-16,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-17,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-18,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-19,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-20,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-23,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-24,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-25,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-26,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-27,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-06-30,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-01,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-02,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-03,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-04,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-07,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-08,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-09,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-10,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-11,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-14,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-15,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-16,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-17,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-18,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-21,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-22,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-23,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-24,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-25,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-28,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-29,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-30,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-07-31,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-01,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-04,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-05,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-06,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-07,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-08,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-11,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-12,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-13,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-14,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-15,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-18,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-19,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-20,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-21,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-22,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-25,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-26,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-27,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-28,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-08-29,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-01,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-02,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-03,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-04,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-05,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-08,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-09,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-10,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-11,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-12,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-15,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-16,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-17,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-18,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-19,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-22,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-23,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-24,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-25,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-26,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-29,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-09-30,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-01,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-02,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-03,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-06,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-07,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-08,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-09,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-10,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-13,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-14,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-15,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-16,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-17,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-20,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-21,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-22,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-23,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-24,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-27,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-28,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-29,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-30,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-10-31,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-03,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-04,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-05,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-06,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-07,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-10,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-11,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-12,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-13,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-14,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-17,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-18,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-19,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
2003-11-20,25.42852020263672,25.42852020263672,25.42852020263672,25.42852020263672,0
